217.9792355690871,295.68798789319294,370.8533252853616,451.6909632561042,523.0245874913303
-42.89588302104073,-31.555696910670427,-19.817179567350237,-9.005782421406908,1.772005091893948
440.8890256767954,497.1255057101134,553.0308109164587,608.6757834459224,683.3009279166541
-169.36000852361786,-222.2963398189679,-285.12633202071476,-360.7500606253749,-415.02175816148895
48.05187309308974,57.77339338439824,69.91065731941754,82.39121035823824,92.82131716858748
-117.3457617631417,-93.3861897353048,-71.66452930785091,-50.67616797192653,-27.05803076905638
146.16701808199753,143.62396512909635,141.0659736265944,138.81948125874476,136.20759907524527
328.48248492290656,175.3952873793499,32.244630111883716,-86.07430852469258,-228.03091901080563
-202.9417050945063,-277.3975569500939,-349.76817881201606,-451.92377562036086,-540.8681766831701
-477.1053200193812,-502.08516076799543,-527.7410141349509,-553.0233778026336,-586.8907010264628
-308.52532016986333,-224.49806536242798,-150.59419352910385,-67.26312051607516,4.016460306343641
129.58870715668888,173.85226276740622,211.4691330362321,265.8102578551159,309.95409051369745
207.35710332643293,254.41221509086463,299.65465547449236,344.47054547109207,388.0881916577556
-331.1408455916125,-466.1388631148438,-584.3716789836049,-725.0050004201712,-855.2103055908689
443.19490376099714,394.2070228178961,347.7464283218995,304.7972721442499,260.7619691736391
-8.124780582399524,-5.672876538936289,-3.1699552217547957,-0.33520210540503703,2.467018191040844
24.470950675344284,21.747358813687875,19.39452494184167,16.789442793848174,14.463637657882915
298.9510586623528,243.75729657239262,184.48056838955523,106.21229315101307,47.01401156550272
-437.2357059438037,-314.973969483184,-160.56954119395755,-37.87336498788754,92.61066205513767
-472.75251324228327,-655.5156286871578,-819.0570306902202,-992.6062534532583,-1177.5238777005516
400.4009845342049,585.1109626048175,778.0728141679031,981.5903104063121,1192.0657597808263
422.4654237834119,392.3961993028862,362.73163044012614,334.20487532585753,308.0601739325653
-436.9570955961418,-521.0379254559112,-599.8209827394919,-668.5102696579602,-737.2714833334885
-136.61952336734993,-121.17510281727664,-108.44615914644248,-94.45898032647929,-79.37448512228676
-143.5524716855776,-95.88263484033736,-55.38981749901553,-1.4398848890752989,46.22638989161167
212.72363337923616,314.7541043988629,417.5270903445117,496.4788189584994,609.2781857541191
433.7988016329582,489.1085886352445,555.637875468284,615.3308202157082,681.6797842283291
99.99501866014589,121.46847016767816,146.46647182226212,168.49087461724622,191.96074478814165
-126.51068186255401,-138.49635832632683,-150.08244717196266,-161.608252123998,-172.47436475642095
-12.06111053631065,-7.479956876020494,-3.2125108022122664,1.445464567082122,5.15180013265192
-415.18277508561295,-438.7785802467469,-465.0546119575346,-491.5731984699628,-518.7375628696369
-400.37182749492615,-543.410193248573,-696.3606528835713,-905.5719381222649,-1086.5279617000185
48.17542039810053,63.44983040812113,76.85049244401007,89.68586584547883,105.02650812631227
-444.1574241868096,-373.7652373306167,-297.08250231241135,-231.1274305835376,-152.7143470561796
-126.94153923612606,-64.07082008346487,-14.795649522776802,42.23798786744459,103.85996671436813
463.02044042190505,594.0979416170968,688.9636081162189,789.336919334234,895.9013965646768
-410.33003719306924,-596.0772833994946,-805.408572876749,-969.5518220712598,-1189.1141068328507
